onset1	nucleus1	coda1	onset2	nucleus2	coda2	shape	syllable.contact.code	transcription
k	ɛ	ŋ	g	æ	k	CVC.CVC	+NPA	kɛŋgæk
k	ɛ	ŋ	g	æ	s	CVC.CVC	+NPA	kɛŋgæs
k	ɛ	ŋ	s	æ	n	CVC.CVC	-NPA	kɛŋsæn
k	ɛ	p	g	æ	m	CVC.CVC	-OVA	kɛpgæm
k	ɛ	p	g	æ	n	CVC.CVC	-OVA	kɛpgæn
k	ɛ	p	g	æ	ŋ	CVC.CVC	-OVA	kɛpgæŋ
k	ɛ	p	g	æ	t	CVC.CVC	-OVA	kɛpgæt
k	ɛ	p	g	æ	k	CVC.CVC	-OVA	kɛpgæk
k	ɛ	p	g	æ	s	CVC.CVC	-OVA	kɛpgæs
k	ɛ	p	s	æ	n	CVC.CVC	+OVA	kɛpsæn
k	ɛ	s	p	æ	ŋ	CVC.CVC	+OVA	kɛspæŋ
k	ɛ	s	g	æ	m	CVC.CVC	-OVA	kɛsgæm
k	ɛ	s	g	æ	n	CVC.CVC	-OVA	kɛsgæn
k	ɛ	s	g	æ	ŋ	CVC.CVC	-OVA	kɛsgæŋ
k	ɛ	s	g	æ	p	CVC.CVC	-OVA	kɛsgæp
k	ɛ	s	g	æ	t	CVC.CVC	-OVA	kɛsgæt
k	ɛ	s	g	æ	k	CVC.CVC	-OVA	kɛsgæk
b	ɛ	ŋ	k	æ	s	CVC.CVC	+NPA	bɛŋkæs
b	ɛ	ŋ	g	æ	m	CVC.CVC	+NPA	bɛŋgæm
b	ɛ	ŋ	g	æ	n	CVC.CVC	+NPA	bɛŋgæn
b	ɛ	ŋ	g	æ	p	CVC.CVC	+NPA	bɛŋgæp
b	ɛ	ŋ	g	æ	t	CVC.CVC	+NPA	bɛŋgæt
b	ɛ	ŋ	g	æ	k	CVC.CVC	+NPA	bɛŋgæk
b	ɛ	ŋ	g	æ	s	CVC.CVC	+NPA	bɛŋgæs
b	ɛ	ŋ	s	æ	n	CVC.CVC	-NPA	bɛŋsæn
b	ɛ	p	k	æ	s	CVC.CVC	+OVA	bɛpkæs
b	ɛ	p	g	æ	m	CVC.CVC	-OVA	bɛpgæm
b	ɛ	p	g	æ	n	CVC.CVC	-OVA	bɛpgæn
b	ɛ	p	g	æ	ŋ	CVC.CVC	-OVA	bɛpgæŋ
b	ɛ	p	g	æ	t	CVC.CVC	-OVA	bɛpgæt
b	ɛ	p	g	æ	k	CVC.CVC	-OVA	bɛpgæk
b	ɛ	p	g	æ	s	CVC.CVC	-OVA	bɛpgæs
b	ɛ	p	s	æ	n	CVC.CVC	+OVA	bɛpsæn
d	ɛ	p	k	æ	s	CVC.CVC	+OVA	dɛpkæs
d	ɛ	p	g	æ	m	CVC.CVC	-OVA	dɛpgæm
d	ɛ	p	g	æ	n	CVC.CVC	-OVA	dɛpgæn
d	ɛ	p	g	æ	ŋ	CVC.CVC	-OVA	dɛpgæŋ
d	ɛ	p	g	æ	t	CVC.CVC	-OVA	dɛpgæt
d	ɛ	p	g	æ	k	CVC.CVC	-OVA	dɛpgæk
d	ɛ	p	g	æ	s	CVC.CVC	-OVA	dɛpgæs
d	ɛ	p	s	æ	n	CVC.CVC	+OVA	dɛpsæn
d	ɛ	s	p	æ	ŋ	CVC.CVC	+OVA	dɛspæŋ
d	ɛ	s	g	æ	m	CVC.CVC	-OVA	dɛsgæm
d	ɛ	s	g	æ	n	CVC.CVC	-OVA	dɛsgæn
d	ɛ	s	g	æ	ŋ	CVC.CVC	-OVA	dɛsgæŋ
d	ɛ	s	g	æ	p	CVC.CVC	-OVA	dɛsgæp
d	ɛ	s	g	æ	t	CVC.CVC	-OVA	dɛsgæt
d	ɛ	s	g	æ	k	CVC.CVC	-OVA	dɛsgæk
g	ɛ	m	p	æ	ŋ	CVC.CVC	+NPA	gɛmpæŋ
g	ɛ	m	k	æ	s	CVC.CVC	-NPA	gɛmkæs
g	ɛ	m	s	æ	n	CVC.CVC	-NPA	gɛmsæn
g	ɛ	n	p	æ	ŋ	CVC.CVC	-NPA	gɛnpæŋ
g	ɛ	ŋ	k	æ	s	CVC.CVC	+NPA	gɛŋkæs
g	ɛ	ŋ	s	æ	n	CVC.CVC	-NPA	gɛŋsæn
g	ɛ	p	k	æ	s	CVC.CVC	+OVA	gɛpkæs
g	ɛ	p	s	æ	n	CVC.CVC	+OVA	gɛpsæn
g	ɛ	t	p	æ	ŋ	CVC.CVC	+OVA	gɛtpæŋ
g	ɛ	t	k	æ	s	CVC.CVC	+OVA	gɛtkæs
g	ɛ	t	s	æ	n	CVC.CVC	+OVA	gɛtsæn
g	ɛ	k	p	æ	ŋ	CVC.CVC	+OVA	gɛkpæŋ
g	ɛ	k	s	æ	n	CVC.CVC	+OVA	gɛksæn
g	ɛ	s	p	æ	ŋ	CVC.CVC	+OVA	gɛspæŋ
m	ɛ	ŋ	k	æ	s	CVC.CVC	+NPA	mɛŋkæs
m	ɛ	ŋ	g	æ	m	CVC.CVC	+NPA	mɛŋgæm
m	ɛ	ŋ	g	æ	n	CVC.CVC	+NPA	mɛŋgæn
m	ɛ	ŋ	g	æ	p	CVC.CVC	+NPA	mɛŋgæp
m	ɛ	ŋ	g	æ	t	CVC.CVC	+NPA	mɛŋgæt
m	ɛ	ŋ	g	æ	k	CVC.CVC	+NPA	mɛŋgæk
m	ɛ	ŋ	g	æ	s	CVC.CVC	+NPA	mɛŋgæs
m	ɛ	ŋ	s	æ	n	CVC.CVC	-NPA	mɛŋsæn
m	ɛ	p	k	æ	s	CVC.CVC	+OVA	mɛpkæs
m	ɛ	p	g	æ	m	CVC.CVC	-OVA	mɛpgæm
m	ɛ	p	g	æ	n	CVC.CVC	-OVA	mɛpgæn
m	ɛ	p	g	æ	ŋ	CVC.CVC	-OVA	mɛpgæŋ
m	ɛ	p	g	æ	t	CVC.CVC	-OVA	mɛpgæt
m	ɛ	p	g	æ	k	CVC.CVC	-OVA	mɛpgæk
m	ɛ	p	g	æ	s	CVC.CVC	-OVA	mɛpgæs
m	ɛ	p	s	æ	n	CVC.CVC	+OVA	mɛpsæn
n	ɛ	m	p	æ	ŋ	CVC.CVC	+NPA	nɛmpæŋ
n	ɛ	m	k	æ	s	CVC.CVC	-NPA	nɛmkæs
n	ɛ	m	g	æ	n	CVC.CVC	-NPA	nɛmgæn
n	ɛ	m	g	æ	ŋ	CVC.CVC	-NPA	nɛmgæŋ
n	ɛ	m	g	æ	p	CVC.CVC	-NPA	nɛmgæp
n	ɛ	m	g	æ	t	CVC.CVC	-NPA	nɛmgæt
n	ɛ	m	g	æ	k	CVC.CVC	-NPA	nɛmgæk
n	ɛ	m	g	æ	s	CVC.CVC	-NPA	nɛmgæs
n	ɛ	m	s	æ	n	CVC.CVC	-NPA	nɛmsæn
n	ɛ	ŋ	k	æ	s	CVC.CVC	+NPA	nɛŋkæs
n	ɛ	ŋ	g	æ	m	CVC.CVC	+NPA	nɛŋgæm
n	ɛ	ŋ	g	æ	n	CVC.CVC	+NPA	nɛŋgæn
n	ɛ	ŋ	g	æ	p	CVC.CVC	+NPA	nɛŋgæp
n	ɛ	ŋ	g	æ	t	CVC.CVC	+NPA	nɛŋgæt
n	ɛ	ŋ	g	æ	k	CVC.CVC	+NPA	nɛŋgæk
n	ɛ	ŋ	g	æ	s	CVC.CVC	+NPA	nɛŋgæs
n	ɛ	ŋ	s	æ	n	CVC.CVC	-NPA	nɛŋsæn
s	ɛ	ŋ	k	æ	s	CVC.CVC	+NPA	sɛŋkæs
s	ɛ	ŋ	g	æ	m	CVC.CVC	+NPA	sɛŋgæm
s	ɛ	ŋ	g	æ	n	CVC.CVC	+NPA	sɛŋgæn
s	ɛ	ŋ	g	æ	p	CVC.CVC	+NPA	sɛŋgæp
s	ɛ	ŋ	g	æ	t	CVC.CVC	+NPA	sɛŋgæt
s	ɛ	ŋ	g	æ	k	CVC.CVC	+NPA	sɛŋgæk
s	ɛ	ŋ	g	æ	s	CVC.CVC	+NPA	sɛŋgæs
tɹ	ɛ	m	p	æ	ŋ	TɹVC.CVC	+NPA	tɹɛmpæŋ
tɹ	ɛ	m	k	æ	s	TɹVC.CVC	-NPA	tɹɛmkæs
tɹ	ɛ	m	g	æ	n	TɹVC.CVC	-NPA	tɹɛmgæn
tɹ	ɛ	m	g	æ	ŋ	TɹVC.CVC	-NPA	tɹɛmgæŋ
tɹ	ɛ	m	g	æ	p	TɹVC.CVC	-NPA	tɹɛmgæp
tɹ	ɛ	m	g	æ	t	TɹVC.CVC	-NPA	tɹɛmgæt
tɹ	ɛ	m	g	æ	k	TɹVC.CVC	-NPA	tɹɛmgæk
tɹ	ɛ	m	g	æ	s	TɹVC.CVC	-NPA	tɹɛmgæs
tɹ	ɛ	m	s	æ	n	TɹVC.CVC	-NPA	tɹɛmsæn
tl	ɛ	n	p	æ	ŋ	TlVC.CVC	-NPA	tlɛnpæŋ
tl	ɛ	ŋ	k	æ	s	TlVC.CVC	+NPA	tlɛŋkæs
tl	ɛ	ŋ	g	æ	m	TlVC.CVC	+NPA	tlɛŋgæm
tl	ɛ	ŋ	g	æ	n	TlVC.CVC	+NPA	tlɛŋgæn
tl	ɛ	ŋ	g	æ	p	TlVC.CVC	+NPA	tlɛŋgæp
tl	ɛ	ŋ	g	æ	t	TlVC.CVC	+NPA	tlɛŋgæt
tl	ɛ	ŋ	g	æ	k	TlVC.CVC	+NPA	tlɛŋgæk
tl	ɛ	ŋ	g	æ	s	TlVC.CVC	+NPA	tlɛŋgæs
tl	ɛ	ŋ	s	æ	n	TlVC.CVC	-NPA	tlɛŋsæn
tl	ɛ	p	k	æ	s	TlVC.CVC	+OVA	tlɛpkæs
tɹ	ɛ	p	k	æ	s	TɹVC.CVC	+OVA	tɹɛpkæs
tl	ɛ	p	g	æ	m	TlVC.CVC	-OVA	tlɛpgæm
tɹ	ɛ	p	g	æ	m	TɹVC.CVC	-OVA	tɹɛpgæm
tl	ɛ	p	g	æ	n	TlVC.CVC	-OVA	tlɛpgæn
tɹ	ɛ	p	g	æ	n	TɹVC.CVC	-OVA	tɹɛpgæn
tl	ɛ	p	g	æ	ŋ	TlVC.CVC	-OVA	tlɛpgæŋ
tɹ	ɛ	p	g	æ	ŋ	TɹVC.CVC	-OVA	tɹɛpgæŋ
tl	ɛ	p	g	æ	t	TlVC.CVC	-OVA	tlɛpgæt
tɹ	ɛ	p	g	æ	t	TɹVC.CVC	-OVA	tɹɛpgæt
tl	ɛ	p	g	æ	k	TlVC.CVC	-OVA	tlɛpgæk
tɹ	ɛ	p	g	æ	k	TɹVC.CVC	-OVA	tɹɛpgæk
tl	ɛ	p	g	æ	s	TlVC.CVC	-OVA	tlɛpgæs
tɹ	ɛ	p	g	æ	s	TɹVC.CVC	-OVA	tɹɛpgæs
tl	ɛ	p	s	æ	n	TlVC.CVC	+OVA	tlɛpsæn
tɹ	ɛ	p	s	æ	n	TɹVC.CVC	+OVA	tɹɛpsæn
tl	ɛ	k	p	æ	ŋ	TlVC.CVC	+OVA	tlɛkpæŋ
tl	ɛ	k	g	æ	m	TlVC.CVC	-OVA	tlɛkgæm
tl	ɛ	k	g	æ	n	TlVC.CVC	-OVA	tlɛkgæn
tl	ɛ	k	g	æ	ŋ	TlVC.CVC	-OVA	tlɛkgæŋ
tl	ɛ	k	g	æ	p	TlVC.CVC	-OVA	tlɛkgæp
tl	ɛ	k	g	æ	t	TlVC.CVC	-OVA	tlɛkgæt
tl	ɛ	k	g	æ	s	TlVC.CVC	-OVA	tlɛkgæs
tl	ɛ	k	s	æ	n	TlVC.CVC	+OVA	tlɛksæn
tl	ɛ	s	p	æ	ŋ	TlVC.CVC	+OVA	tlɛspæŋ
tl	ɛ	s	g	æ	m	TlVC.CVC	-OVA	tlɛsgæm
tl	ɛ	s	g	æ	n	TlVC.CVC	-OVA	tlɛsgæn
tl	ɛ	s	g	æ	ŋ	TlVC.CVC	-OVA	tlɛsgæŋ
tl	ɛ	s	g	æ	p	TlVC.CVC	-OVA	tlɛsgæp
tl	ɛ	s	g	æ	t	TlVC.CVC	-OVA	tlɛsgæt
tl	ɛ	s	g	æ	k	TlVC.CVC	-OVA	tlɛsgæk
dl	ɛ	m	p	æ	ŋ	TlVC.CVC	+NPA	dlɛmpæŋ
dɹ	ɛ	m	p	æ	ŋ	TɹVC.CVC	+NPA	dɹɛmpæŋ
dl	ɛ	m	k	æ	s	TlVC.CVC	-NPA	dlɛmkæs
dɹ	ɛ	m	k	æ	s	TɹVC.CVC	-NPA	dɹɛmkæs
dl	ɛ	m	g	æ	n	TlVC.CVC	-NPA	dlɛmgæn
dɹ	ɛ	m	g	æ	n	TɹVC.CVC	-NPA	dɹɛmgæn
dl	ɛ	m	g	æ	ŋ	TlVC.CVC	-NPA	dlɛmgæŋ
dɹ	ɛ	m	g	æ	ŋ	TɹVC.CVC	-NPA	dɹɛmgæŋ
dl	ɛ	m	g	æ	p	TlVC.CVC	-NPA	dlɛmgæp
dɹ	ɛ	m	g	æ	p	TɹVC.CVC	-NPA	dɹɛmgæp
dl	ɛ	m	g	æ	t	TlVC.CVC	-NPA	dlɛmgæt
dɹ	ɛ	m	g	æ	t	TɹVC.CVC	-NPA	dɹɛmgæt
dl	ɛ	m	g	æ	k	TlVC.CVC	-NPA	dlɛmgæk
dɹ	ɛ	m	g	æ	k	TɹVC.CVC	-NPA	dɹɛmgæk
dl	ɛ	m	g	æ	s	TlVC.CVC	-NPA	dlɛmgæs
dɹ	ɛ	m	g	æ	s	TɹVC.CVC	-NPA	dɹɛmgæs
dl	ɛ	m	s	æ	n	TlVC.CVC	-NPA	dlɛmsæn
dɹ	ɛ	m	s	æ	n	TɹVC.CVC	-NPA	dɹɛmsæn
dl	ɛ	n	p	æ	ŋ	TlVC.CVC	-NPA	dlɛnpæŋ
dɹ	ɛ	n	p	æ	ŋ	TɹVC.CVC	-NPA	dɹɛnpæŋ
dl	ɛ	ŋ	k	æ	s	TlVC.CVC	+NPA	dlɛŋkæs
dl	ɛ	ŋ	g	æ	m	TlVC.CVC	+NPA	dlɛŋgæm
dl	ɛ	ŋ	g	æ	n	TlVC.CVC	+NPA	dlɛŋgæn
dl	ɛ	ŋ	g	æ	p	TlVC.CVC	+NPA	dlɛŋgæp
dl	ɛ	ŋ	g	æ	t	TlVC.CVC	+NPA	dlɛŋgæt
dl	ɛ	ŋ	g	æ	k	TlVC.CVC	+NPA	dlɛŋgæk
dl	ɛ	ŋ	g	æ	s	TlVC.CVC	+NPA	dlɛŋgæs
dl	ɛ	ŋ	s	æ	n	TlVC.CVC	-NPA	dlɛŋsæn
dl	ɛ	p	k	æ	s	TlVC.CVC	+OVA	dlɛpkæs
dɹ	ɛ	p	k	æ	s	TɹVC.CVC	+OVA	dɹɛpkæs
dl	ɛ	p	g	æ	m	TlVC.CVC	-OVA	dlɛpgæm
dɹ	ɛ	p	g	æ	m	TɹVC.CVC	-OVA	dɹɛpgæm
dl	ɛ	p	g	æ	n	TlVC.CVC	-OVA	dlɛpgæn
dɹ	ɛ	p	g	æ	n	TɹVC.CVC	-OVA	dɹɛpgæn
dl	ɛ	p	g	æ	ŋ	TlVC.CVC	-OVA	dlɛpgæŋ
dɹ	ɛ	p	g	æ	ŋ	TɹVC.CVC	-OVA	dɹɛpgæŋ
dl	ɛ	p	g	æ	t	TlVC.CVC	-OVA	dlɛpgæt
dɹ	ɛ	p	g	æ	t	TɹVC.CVC	-OVA	dɹɛpgæt
dl	ɛ	p	g	æ	k	TlVC.CVC	-OVA	dlɛpgæk
dɹ	ɛ	p	g	æ	k	TɹVC.CVC	-OVA	dɹɛpgæk
dl	ɛ	p	g	æ	s	TlVC.CVC	-OVA	dlɛpgæs
dɹ	ɛ	p	g	æ	s	TɹVC.CVC	-OVA	dɹɛpgæs
dl	ɛ	p	s	æ	n	TlVC.CVC	+OVA	dlɛpsæn
dɹ	ɛ	p	s	æ	n	TɹVC.CVC	+OVA	dɹɛpsæn
dl	ɛ	t	p	æ	ŋ	TlVC.CVC	+OVA	dlɛtpæŋ
dl	ɛ	t	k	æ	s	TlVC.CVC	+OVA	dlɛtkæs
dl	ɛ	t	g	æ	m	TlVC.CVC	-OVA	dlɛtgæm
dl	ɛ	t	g	æ	n	TlVC.CVC	-OVA	dlɛtgæn
dl	ɛ	t	g	æ	ŋ	TlVC.CVC	-OVA	dlɛtgæŋ
dl	ɛ	t	g	æ	p	TlVC.CVC	-OVA	dlɛtgæp
dl	ɛ	t	g	æ	k	TlVC.CVC	-OVA	dlɛtgæk
dl	ɛ	t	g	æ	s	TlVC.CVC	-OVA	dlɛtgæs
dl	ɛ	t	s	æ	n	TlVC.CVC	+OVA	dlɛtsæn
dl	ɛ	k	p	æ	ŋ	TlVC.CVC	+OVA	dlɛkpæŋ
dɹ	ɛ	k	p	æ	ŋ	TɹVC.CVC	+OVA	dɹɛkpæŋ
dl	ɛ	k	g	æ	m	TlVC.CVC	-OVA	dlɛkgæm
dɹ	ɛ	k	g	æ	m	TɹVC.CVC	-OVA	dɹɛkgæm
dl	ɛ	k	g	æ	n	TlVC.CVC	-OVA	dlɛkgæn
dɹ	ɛ	k	g	æ	n	TɹVC.CVC	-OVA	dɹɛkgæn
dl	ɛ	k	g	æ	ŋ	TlVC.CVC	-OVA	dlɛkgæŋ
dɹ	ɛ	k	g	æ	ŋ	TɹVC.CVC	-OVA	dɹɛkgæŋ
dl	ɛ	k	g	æ	p	TlVC.CVC	-OVA	dlɛkgæp
dɹ	ɛ	k	g	æ	p	TɹVC.CVC	-OVA	dɹɛkgæp
dl	ɛ	k	g	æ	t	TlVC.CVC	-OVA	dlɛkgæt
dɹ	ɛ	k	g	æ	t	TɹVC.CVC	-OVA	dɹɛkgæt
dl	ɛ	k	g	æ	s	TlVC.CVC	-OVA	dlɛkgæs
dɹ	ɛ	k	g	æ	s	TɹVC.CVC	-OVA	dɹɛkgæs
dl	ɛ	k	s	æ	n	TlVC.CVC	+OVA	dlɛksæn
dɹ	ɛ	k	s	æ	n	TɹVC.CVC	+OVA	dɹɛksæn
dl	ɛ	s	p	æ	ŋ	TlVC.CVC	+OVA	dlɛspæŋ
dl	ɛ	s	g	æ	m	TlVC.CVC	-OVA	dlɛsgæm
dl	ɛ	s	g	æ	n	TlVC.CVC	-OVA	dlɛsgæn
dl	ɛ	s	g	æ	ŋ	TlVC.CVC	-OVA	dlɛsgæŋ
dl	ɛ	s	g	æ	p	TlVC.CVC	-OVA	dlɛsgæp
dl	ɛ	s	g	æ	t	TlVC.CVC	-OVA	dlɛsgæt
dl	ɛ	s	g	æ	k	TlVC.CVC	-OVA	dlɛsgæk
p	æ	ŋ	t	ɪ	s	CVC.CVC	-NPA	pæŋtɪs
p	æ	ŋ	b	ɪ	p	CVC.CVC	-NPA	pæŋbɪp
p	æ	ŋ	g	ɪ	m	CVC.CVC	+NPA	pæŋgɪm
p	æ	ŋ	g	ɪ	n	CVC.CVC	+NPA	pæŋgɪn
p	æ	ŋ	g	ɪ	p	CVC.CVC	+NPA	pæŋgɪp
p	æ	ŋ	g	ɪ	t	CVC.CVC	+NPA	pæŋgɪt
p	æ	ŋ	g	ɪ	k	CVC.CVC	+NPA	pæŋgɪk
p	æ	ŋ	g	ɪ	s	CVC.CVC	+NPA	pæŋgɪs
k	æ	s	p	ɪ	m	CVC.CVC	+OVA	kæspɪm
k	æ	s	b	ɪ	p	CVC.CVC	-OVA	kæsbɪp
k	æ	s	d	ɪ	ŋ	CVC.CVC	-OVA	kæsdɪŋ
k	æ	s	g	ɪ	m	CVC.CVC	-OVA	kæsgɪm
k	æ	s	g	ɪ	n	CVC.CVC	-OVA	kæsgɪn
k	æ	s	g	ɪ	ŋ	CVC.CVC	-OVA	kæsgɪŋ
k	æ	s	g	ɪ	p	CVC.CVC	-OVA	kæsgɪp
k	æ	s	g	ɪ	t	CVC.CVC	-OVA	kæsgɪt
k	æ	s	g	ɪ	k	CVC.CVC	-OVA	kæsgɪk
g	æ	m	t	ɪ	s	CVC.CVC	-NPA	gæmtɪs
g	æ	m	b	ɪ	p	CVC.CVC	+NPA	gæmbɪp
g	æ	m	d	ɪ	ŋ	CVC.CVC	-NPA	gæmdɪŋ
g	æ	n	p	ɪ	m	CVC.CVC	-NPA	gænpɪm
g	æ	n	t	ɪ	s	CVC.CVC	+NPA	gæntɪs
g	æ	n	b	ɪ	p	CVC.CVC	-NPA	gænbɪp
g	æ	n	d	ɪ	ŋ	CVC.CVC	+NPA	gændɪŋ
g	æ	ŋ	p	ɪ	m	CVC.CVC	-NPA	gæŋpɪm
g	æ	ŋ	t	ɪ	s	CVC.CVC	-NPA	gæŋtɪs
g	æ	ŋ	b	ɪ	p	CVC.CVC	-NPA	gæŋbɪp
g	æ	p	t	ɪ	s	CVC.CVC	+OVA	gæptɪs
g	æ	p	d	ɪ	ŋ	CVC.CVC	-OVA	gæpdɪŋ
g	æ	t	p	ɪ	m	CVC.CVC	+OVA	gætpɪm
g	æ	t	b	ɪ	p	CVC.CVC	-OVA	gætbɪp
g	æ	t	d	ɪ	ŋ	CVC.CVC	-OVA	gætdɪŋ
g	æ	k	p	ɪ	m	CVC.CVC	+OVA	gækpɪm
g	æ	k	t	ɪ	s	CVC.CVC	+OVA	gæktɪs
g	æ	k	b	ɪ	p	CVC.CVC	-OVA	gækbɪp
g	æ	k	d	ɪ	ŋ	CVC.CVC	-OVA	gækdɪŋ
g	æ	s	p	ɪ	m	CVC.CVC	+OVA	gæspɪm
g	æ	s	b	ɪ	p	CVC.CVC	-OVA	gæsbɪp
g	æ	s	d	ɪ	ŋ	CVC.CVC	-OVA	gæsdɪŋ
n	æ	m	t	ɪ	s	CVC.CVC	-NPA	næmtɪs
n	æ	m	b	ɪ	p	CVC.CVC	+NPA	næmbɪp
n	æ	m	d	ɪ	ŋ	CVC.CVC	-NPA	næmdɪŋ
n	æ	m	g	ɪ	n	CVC.CVC	-NPA	næmgɪn
n	æ	m	g	ɪ	ŋ	CVC.CVC	-NPA	næmgɪŋ
n	æ	m	g	ɪ	p	CVC.CVC	-NPA	næmgɪp
n	æ	m	g	ɪ	t	CVC.CVC	-NPA	næmgɪt
n	æ	m	g	ɪ	k	CVC.CVC	-NPA	næmgɪk
n	æ	m	g	ɪ	s	CVC.CVC	-NPA	næmgɪs
n	æ	ŋ	p	ɪ	m	CVC.CVC	-NPA	næŋpɪm
n	æ	ŋ	t	ɪ	s	CVC.CVC	-NPA	næŋtɪs
n	æ	ŋ	b	ɪ	p	CVC.CVC	-NPA	næŋbɪp
n	æ	ŋ	g	ɪ	m	CVC.CVC	+NPA	næŋgɪm
n	æ	ŋ	g	ɪ	n	CVC.CVC	+NPA	næŋgɪn
n	æ	ŋ	g	ɪ	p	CVC.CVC	+NPA	næŋgɪp
n	æ	ŋ	g	ɪ	t	CVC.CVC	+NPA	næŋgɪt
n	æ	ŋ	g	ɪ	k	CVC.CVC	+NPA	næŋgɪk
n	æ	ŋ	g	ɪ	s	CVC.CVC	+NPA	næŋgɪs
n	æ	s	p	ɪ	m	CVC.CVC	+OVA	næspɪm
n	æ	s	b	ɪ	p	CVC.CVC	-OVA	næsbɪp
n	æ	s	d	ɪ	ŋ	CVC.CVC	-OVA	næsdɪŋ
n	æ	s	g	ɪ	m	CVC.CVC	-OVA	næsgɪm
n	æ	s	g	ɪ	n	CVC.CVC	-OVA	næsgɪn
n	æ	s	g	ɪ	ŋ	CVC.CVC	-OVA	næsgɪŋ
n	æ	s	g	ɪ	p	CVC.CVC	-OVA	næsgɪp
n	æ	s	g	ɪ	t	CVC.CVC	-OVA	næsgɪt
n	æ	s	g	ɪ	k	CVC.CVC	-OVA	næsgɪk
s	æ	n	p	ɪ	m	CVC.CVC	-NPA	sænpɪm
s	æ	n	t	ɪ	s	CVC.CVC	+NPA	sæntɪs
s	æ	n	b	ɪ	p	CVC.CVC	-NPA	sænbɪp
s	æ	n	d	ɪ	ŋ	CVC.CVC	+NPA	sændɪŋ
tl	æ	m	b	ɪ	p	TlVC.CVC	+NPA	tlæmbɪp
tl	æ	m	d	ɪ	ŋ	TlVC.CVC	-NPA	tlæmdɪŋ
tl	æ	m	g	ɪ	n	TlVC.CVC	-NPA	tlæmgɪn
tl	æ	m	g	ɪ	ŋ	TlVC.CVC	-NPA	tlæmgɪŋ
tl	æ	m	g	ɪ	p	TlVC.CVC	-NPA	tlæmgɪp
tl	æ	m	g	ɪ	t	TlVC.CVC	-NPA	tlæmgɪt
tl	æ	m	g	ɪ	k	TlVC.CVC	-NPA	tlæmgɪk
tl	æ	m	g	ɪ	s	TlVC.CVC	-NPA	tlæmgɪs
tl	æ	n	p	ɪ	m	TlVC.CVC	-NPA	tlænpɪm
tl	æ	n	b	ɪ	p	TlVC.CVC	-NPA	tlænbɪp
tl	æ	n	d	ɪ	ŋ	TlVC.CVC	+NPA	tlændɪŋ
tl	æ	ŋ	p	ɪ	m	TlVC.CVC	-NPA	tlæŋpɪm
tɹ	æ	ŋ	p	ɪ	m	TɹVC.CVC	-NPA	tɹæŋpɪm
tl	æ	ŋ	b	ɪ	p	TlVC.CVC	-NPA	tlæŋbɪp
tɹ	æ	ŋ	b	ɪ	p	TɹVC.CVC	-NPA	tɹæŋbɪp
tl	æ	ŋ	g	ɪ	m	TlVC.CVC	+NPA	tlæŋgɪm
tɹ	æ	ŋ	g	ɪ	m	TɹVC.CVC	+NPA	tɹæŋgɪm
tl	æ	ŋ	g	ɪ	n	TlVC.CVC	+NPA	tlæŋgɪn
tɹ	æ	ŋ	g	ɪ	n	TɹVC.CVC	+NPA	tɹæŋgɪn
tl	æ	ŋ	g	ɪ	p	TlVC.CVC	+NPA	tlæŋgɪp
tɹ	æ	ŋ	g	ɪ	p	TɹVC.CVC	+NPA	tɹæŋgɪp
tl	æ	ŋ	g	ɪ	t	TlVC.CVC	+NPA	tlæŋgɪt
tɹ	æ	ŋ	g	ɪ	t	TɹVC.CVC	+NPA	tɹæŋgɪt
tl	æ	ŋ	g	ɪ	k	TlVC.CVC	+NPA	tlæŋgɪk
tɹ	æ	ŋ	g	ɪ	k	TɹVC.CVC	+NPA	tɹæŋgɪk
tl	æ	ŋ	g	ɪ	s	TlVC.CVC	+NPA	tlæŋgɪs
tɹ	æ	ŋ	g	ɪ	s	TɹVC.CVC	+NPA	tɹæŋgɪs
tl	æ	p	d	ɪ	ŋ	TlVC.CVC	-OVA	tlæpdɪŋ
tl	æ	p	g	ɪ	m	TlVC.CVC	-OVA	tlæpgɪm
tl	æ	p	g	ɪ	n	TlVC.CVC	-OVA	tlæpgɪn
tl	æ	p	g	ɪ	ŋ	TlVC.CVC	-OVA	tlæpgɪŋ
tl	æ	p	g	ɪ	t	TlVC.CVC	-OVA	tlæpgɪt
tl	æ	p	g	ɪ	k	TlVC.CVC	-OVA	tlæpgɪk
tl	æ	p	g	ɪ	s	TlVC.CVC	-OVA	tlæpgɪs
tl	æ	k	p	ɪ	m	TlVC.CVC	+OVA	tlækpɪm
tl	æ	k	b	ɪ	p	TlVC.CVC	-OVA	tlækbɪp
tl	æ	k	d	ɪ	ŋ	TlVC.CVC	-OVA	tlækdɪŋ
tl	æ	k	g	ɪ	m	TlVC.CVC	-OVA	tlækgɪm
tl	æ	k	g	ɪ	n	TlVC.CVC	-OVA	tlækgɪn
tl	æ	k	g	ɪ	ŋ	TlVC.CVC	-OVA	tlækgɪŋ
tl	æ	k	g	ɪ	p	TlVC.CVC	-OVA	tlækgɪp
tl	æ	k	g	ɪ	t	TlVC.CVC	-OVA	tlækgɪt
tl	æ	k	g	ɪ	s	TlVC.CVC	-OVA	tlækgɪs
tl	æ	s	p	ɪ	m	TlVC.CVC	+OVA	tlæspɪm
tl	æ	s	b	ɪ	p	TlVC.CVC	-OVA	tlæsbɪp
